Column1,ID,weight,female,white,income,highered,interest,party_01,dem_strength_01,rep_strength_01,affect_dem_01,affect_rep_01,troll_01,know_01,cynicism_01,ideo_01,crt_01,age_01,part_online_01,age_grp2,troll,cynicism,know,dem_strength,rep_strength,affect_dem,affect_rep,partyid,ideology,crt,part_online,no_followers,dig_literacy,meantrust,Left,LeanLeft,Center,LeanRight,Right,Bakshy_StrongLeft,Bakshy_LeanLeft,Bakshy_Center,Bakshy_LeanRight,Bakshy_StrongRight,grinberg,grinberg_rep,grinberg_dem,grinberg_rep_black,grinberg_rep_red,grinberg_rep_orange,grinberg_dem_black,grinberg_dem_red,grinberg_dem_orange,Mixed,realnewscount,rep,dem,fakenewstot,black_rep,black_dem,black_no_pol,red_rep,red_dem,red_no_pol,orange_rep,orange_dem,orange_no_pol,fn_dummy,fn_dummy_dem,fn_dummy_rep,rn_dummy,realnews_dem,rn_dummy_dem,realnews_rep,rn_dummy_rep,rn_dummy_center,real_left,real_leanLeft,real_center,real_leanRight,real_right,log_center,log_lean_dem,log_lean_rep,log_extreme_dem,log_extreme_rep,log_fn_dem,log_fn_rep,log_rn_dem,log_rn_rep,log_real,log_fake,black_rep_dummy,black_dem_dummy,black_no_pol_dummy,red_rep_dummy,red_dem_dummy,red_no_pol_dummy,orange_rep_dummy,orange_dem_dummy,orange_no_pol_dummy,black_total,red_total,orange_total,fn_dummy_grinberg,fn_dummy_dem_grinberg,fn_dummy_rep_grinberg,black_rep_dummy_grinberg,black_dem_dummy_grinberg,red_rep_dummy_grinberg,red_dem_dummy_grinberg,orange_rep_dummy_grinberg,orange_dem_dummy_grinberg,black_total_grinberg,red_total_grinberg,orange_total_grinberg,realnewscount_Bakshy,rn_dummy_bakshy,realnews_dem_bakshy,rn_dummy_dem_bakshy,realnews_rep_bakshy,rn_dummy_rep_bakshy,rn_dummy_center_bakshy,real_left_bakshy,real_leanLeft_bakshy,real_center_bakshy,real_leanRight_bakshy,real_right_bakshy,log_center_bakshy,log_lean_dem_bakshy,log_lean_rep_bakshy,log_extreme_dem_bakshy,log_extreme_rep_bakshy,log_rn_dem_bakshy,log_rn_rep_bakshy,log_real_bakshy,fn_dummy_infowars,fn_dummy_repinfowars,realnews_rep_infowars,log_rep_fn_infowars,log_rep_rn,log_extreme_rep_infowars,log_fake_infowars
953,32264,0.988404503111,0,1,7,1,4,0.833333333333333,0.111111111111111,0.611111111111111,0.222222222222222,0.638888888888889,0.0416666666666667,1.0,0.85,0.571428571428571,1.0,0.692307692307692,0.466666666666667,10,1.25,4.25,5,1.66666666666667,4.66666666666667,2.33333333333333,4.83333333333333,6,4,4,3.8,1,0.766666666666667,0.44,0,0,2,1,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,1,1.09861228866811,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0.0,0.0,1.09861228866811,1.6094379124341,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,1,0,0,4,1,0,0,0,0,1,1,0.0,0.0,1.09861228866811,0.0,1.09861228866811,0.0,1.6094379124341,1.6094379124341,0,0,2,0.0,1.09861228866811,0.693147180559945,0.0
954,18778,0.988404503111,0,1,9,1,5,0.333333333333333,0.444444444444444,0.111111111111111,0.666666666666667,0.138888888888889,0.125,1.0,0.85,0.285714285714286,0.5,0.692307692307692,0.0833333333333333,10,1.75,4.25,5,3.66666666666667,1.66666666666667,5,1.83333333333333,3,2,2,1.5,1,0.533333333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
955,67841,1.17484706674,0,1,3,1,5,0.0,0.333333333333333,0.277777777777778,0.805555555555555,0.138888888888889,0.0416666666666667,1.0,0.775,0.142857142857143,1.0,0.0,0.766666666666667,1,1.25,3.875,5,3.0,2.66666666666667,5.83333333333333,1.83333333333333,1,1,4,5.6,1,NA,0.76,8,15,2,0,0,7,14,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,1,1,1,1,0,0,1.09861228866811,2.77258872223978,0.0,2.19722457733622,0.0,0.0,0.0,3.17805383034795,0.0,3.25809653802148,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,21,1,0,0,1,1,1,1,0,0,1.38629436111989,2.70805020110221,0.0,2.07944154167984,0.0,3.09104245335832,0.0,3.2188758248682,0,0,0,0.0,0.0,0.0,0.0
956,24794,0.934761674918,0,0,2,0,3,0.666666666666667,0.111111111111111,0.555555555555555,0.138888888888889,0.666666666666667,0.0,0.6,1.275,0.714285714285714,0.25,0.615384615384615,0.2,9,1.0,6.375,3,1.66666666666667,4.33333333333333,1.83333333333333,5,5,5,1,2.2,1,0.333333333333333,0.291891891891892,0,4,1,20,27,0,1,3,2,45,47,47,0,33,5,9,0,0,0,0,52,36,0,36,33,0,0,0,0,0,3,0,0,1,0,1,1,4,1,47,1,1,0,1,1,1,1,0.693147180559945,1.6094379124341,3.04452243772342,0.0,3.3322045101752,0.0,3.61091791264422,1.6094379124341,3.87120101090789,3.97029191355212,3.61091791264422,1,0,0,0,0,0,1,0,0,33,0,3,1,0,1,1,0,1,0,1,0,33,5,9,51,1,1,1,47,1,1,0,1,1,1,1,1.38629436111989,0.693147180559945,1.09861228866811,0.0,3.8286413964891,0.693147180559945,3.87120101090789,3.95124371858143,1,1,47,3.61091791264422,3.87120101090789,3.3322045101752,3.61091791264422
957,9484,0.966828979761,0,1,5,0,5,0.333333333333333,0.555555555555555,0.0,0.472222222222222,0,0.0416666666666667,1.0,0.9,0.142857142857143,0.5,0.307692307692308,0.133333333333333,5,1.25,4.5,5,4.33333333333333,1.0,3.83333333333333,1,3,1,2,1.8,1,NA,0.67,1,5,2,1,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,1,1,1,1,0,1.09861228866811,1.79175946922805,0.693147180559945,0.693147180559945,0.0,0.0,0.0,1.94591014905531,0.693147180559945,2.30258509299405,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,1,1,1,1,0,1,1,0,1,1.09861228866811,1.6094379124341,0.0,0.0,0.693147180559945,1.6094379124341,0.693147180559945,2.07944154167984,0,0,1,0.0,0.693147180559945,0.0,0.0
958,32284,0.96924918784,0,1,9,1,5,0.333333333333333,0.555555555555555,0.111111111111111,0.777777777777778,0.0555555555555555,0.0,1.0,1.1,0.285714285714286,1.0,0.538461538461538,0.433333333333333,8,1.0,5.5,5,4.33333333333333,1.66666666666667,5.66666666666667,1.33333333333333,3,2,4,3.6,1,0.833333333333333,0.858181818181818,5,10,5,0,0,4,11,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,1,1,1,1,0,0,1.79175946922805,2.39789527279837,0.0,1.79175946922805,0.0,0.0,0.0,2.77258872223978,0.0,3.04452243772342,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,15,1,0,0,1,1,1,1,0,0,1.79175946922805,2.484906649788,0.0,1.6094379124341,0.0,2.77258872223978,0.0,3.04452243772342,0,0,0,0.0,0.0,0.0,0.0
959,66228,1.23052600842,0,1,5,1,4,0.833333333333333,0.0555555555555555,0.0555555555555555,0.694444444444445,0.388888888888889,0.0,0.8,1.075,0.571428571428571,0.5,0.0769230769230769,0.15,2,1.0,5.375,4,1.33333333333333,1.33333333333333,5.16666666666667,3.33333333333333,6,4,2,1.9,1,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.693147180559945,0.0,0.0,0.0,0.0,1.6094379124341,0.693147180559945,0.0,0.693147180559945,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,1,1,0,1.6094379124341,0.0,0.0,1.6094379124341
960,61180,0.893898952914,1,1,8,1,5,0.833333333333333,0.166666666666667,0.166666666666667,0.416666666666667,0.361111111111111,0.208333333333333,0.4,1.025,0.571428571428571,0.75,0.538461538461538,0.166666666666667,8,2.25,5.125,2,2.0,2.0,3.5,3.16666666666667,6,4,3,2.0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
961,7721,1.23052600842,0,1,97,0,4,1.0,0.166666666666667,0.388888888888889,0.416666666666667,0.527777777777778,0.0416666666666667,1.0,0.925,0.857142857142857,0.5,0.0,0.45,1,1.25,4.625,5,2.0,3.33333333333333,3.5,4.16666666666667,7,6,2,3.7,1,NA,NA,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1.09861228866811,0.0,0.0,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,1.38629436111989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,1,1,0,0,0.693147180559945,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,1.09861228866811,0,0,0,0.0,0.0,0.0,0.0
962,30077,0.966828979761,0,1,13,1,5,0.666666666666667,0.111111111111111,0.222222222222222,0.416666666666667,0.222222222222222,0.0833333333333333,1.0,1.05,0.714285714285714,0.75,0.307692307692308,0.1,5,1.5,5.25,5,1.66666666666667,2.33333333333333,3.5,2.33333333333333,5,5,3,1.6,1,0.9,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
963,6972,0.852231727258,1,1,2,0,5,0.0,0.722222222222222,0.0,0.944444444444445,0,0.0,0.6,1.225,0.428571428571429,0.5,0.307692307692308,0.333333333333333,5,1.0,6.125,3,5.33333333333333,1.0,6.66666666666667,1,1,3,2,3.0,1,0.5,0.616666666666667,36,34,8,1,0,31,31,10,0,1,15,1,14,0,0,1,0,0,14,0,79,0,14,14,0,0,0,0,0,0,0,14,0,1,1,0,1,70,1,1,1,1,1,1,1,1,0,2.19722457733622,3.55534806148941,0.693147180559945,3.61091791264422,0.0,2.70805020110221,0.0,4.26267987704132,0.693147180559945,4.38202663467388,2.70805020110221,0,0,0,0,0,0,0,1,0,0,0,14,1,1,1,0,0,0,0,1,1,0,0,15,73,1,62,1,1,1,1,1,1,1,0,1,2.39789527279837,3.46573590279973,0.0,3.46573590279973,0.693147180559945,4.14313472639153,0.693147180559945,4.30406509320417,1,0,1,0.0,0.693147180559945,0.0,2.70805020110221
964,12816,0.870004470689,1,1,9,1,4,0.166666666666667,0.166666666666667,0.0,0.527777777777778,0.444444444444444,0.0,0.2,1.1,0.428571428571429,0.5,0.153846153846154,0.0333333333333333,3,1.0,5.5,1,2.0,1.0,4.16666666666667,3.66666666666667,2,3,2,1.2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
965,40442,0.841148593217,1,0,5,1,5,0.166666666666667,0.0,1.0,0.166666666666667,NA,0.75,0.2,0.8,0.142857142857143,0.0,0.461538461538462,0.8,7,5.5,4.0,1,1.0,7.0,2,NA,2,1,0,5.8,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
966,86143,0.893898952914,1,1,6,1,5,1.0,0.0555555555555555,0.777777777777778,0.0277777777777778,0.944444444444445,0.0,0.8,0.675,1.0,0.5,0.615384615384615,0.533333333333333,9,1.0,3.375,4,1.33333333333333,5.66666666666667,1.16666666666667,6.66666666666667,7,7,2,4.2,1,0.733333333333333,0.294358974358974,2,6,9,19,34,0,4,10,2,48,36,36,0,19,5,11,0,0,0,0,70,22,0,22,19,0,0,1,0,0,2,0,0,1,0,1,1,8,1,53,1,1,1,1,1,1,1,2.30258509299405,1.94591014905531,2.99573227355399,1.09861228866811,3.55534806148941,0.0,3.13549421592915,2.19722457733622,3.98898404656427,4.26267987704132,3.13549421592915,1,0,0,1,0,0,1,0,0,19,1,2,1,0,1,1,0,1,0,1,0,19,5,11,64,1,4,1,50,1,1,0,1,1,1,1,2.39789527279837,1.6094379124341,1.09861228866811,0.0,3.89182029811063,1.6094379124341,3.93182563272433,4.17438726989564,1,1,53,3.13549421592915,3.98898404656427,3.55534806148941,3.13549421592915
967,63440,1.01409908246,0,1,3,0,4,0.333333333333333,0.555555555555555,0.277777777777778,0.611111111111111,0.111111111111111,0.0416666666666667,1.0,1.0,0.285714285714286,0.5,0.538461538461538,0.283333333333333,8,1.25,5.0,5,4.33333333333333,2.66666666666667,4.66666666666667,1.66666666666667,3,2,2,2.7,1,0.366666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
968,64688,0.968213044065,0,1,10,1,5,0.833333333333333,0.111111111111111,0.111111111111111,0.166666666666667,0.166666666666667,0.0,0.2,1.275,0.571428571428571,1.0,0.384615384615385,0.0,6,1.0,6.375,1,1.66666666666667,1.66666666666667,2,2,6,4,4,1.0,1,1,0.6075,4,1,2,0,0,0,2,2,0,0,1,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,1,1,1,1,0,0,1.09861228866811,0.693147180559945,0.0,1.6094379124341,0.0,0.0,0.0,1.79175946922805,0.0,2.07944154167984,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,1,2,1,0,0,1,0,1,1,0,0,1.09861228866811,1.09861228866811,0.0,0.0,0.0,1.09861228866811,0.0,1.6094379124341,0,0,0,0.0,0.0,0.0,0.0
969,3608,0.893898952914,1,1,4,0,3,0.666666666666667,0.166666666666667,0.5,0.166666666666667,0.555555555555555,0.0,0.8,1.075,0.857142857142857,0.25,0.461538461538462,0.1,7,1.0,5.375,4,2.0,4.0,2,4.33333333333333,5,6,1,1.6,1,0.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
970,56802,1.01409908246,0,1,2,1,5,1.0,0.0,0.666666666666667,0,0.138888888888889,0.0833333333333333,0.4,1.0,1.0,0.5,0.538461538461538,0.716666666666667,8,1.5,5.0,2,1.0,5.0,1,1.83333333333333,7,7,2,5.3,1,0.966666666666667,0.0975,0,0,2,2,8,0,0,2,0,9,3,3,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1,0,0,1,1,1,1.09861228866811,0.0,1.09861228866811,0.0,2.19722457733622,0.0,0.0,0.0,2.39789527279837,2.56494935746154,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,11,1,0,0,9,1,1,0,0,1,0,1,1.09861228866811,0.0,0.0,0.0,2.30258509299405,0.0,2.30258509299405,2.484906649788,0,0,10,0.0,2.39789527279837,2.19722457733622,0.0
971,88497,0.968213044065,0,1,4,1,3,0.333333333333333,0.444444444444444,0.0,0.5,0.0277777777777778,0.0,1.0,1.25,0.285714285714286,0.5,0.384615384615385,0.266666666666667,6,1.0,6.25,5,3.66666666666667,1.0,4,1.16666666666667,3,2,2,2.6,1,0.6,0.7725,0,3,6,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,1,1,0,0,1.94591014905531,1.38629436111989,0.0,0.0,0.0,0.0,0.0,1.38629436111989,0.0,2.30258509299405,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,7,1,0,0,1,1,1,1,0,0,1.09861228866811,1.94591014905531,0.0,0.693147180559945,0.0,2.07944154167984,0.0,2.30258509299405,0,0,0,0.0,0.0,0.0,0.0
972,51509,0.967863642365,0,1,97,1,3,0.5,0.111111111111111,0.111111111111111,0.5,0.361111111111111,0.0,1.0,0.95,0.571428571428571,0.75,0.307692307692308,0.1,5,1.0,4.75,5,1.66666666666667,1.66666666666667,4,3.16666666666667,4,4,3,1.6,1,0.733333333333333,0.727857142857143,9,14,2,1,8,6,11,3,4,4,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,9,1,1,1,1,1,1,1,1.09861228866811,2.70805020110221,0.693147180559945,2.30258509299405,2.19722457733622,0.0,0.0,3.17805383034795,2.30258509299405,3.55534806148941,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,17,1,8,1,1,1,1,1,1,1,1.38629436111989,2.484906649788,1.6094379124341,1.94591014905531,1.6094379124341,2.89037175789616,2.19722457733622,3.36729582998647,0,0,9,0.0,2.30258509299405,2.19722457733622,0.0
973,86,0.987499726513,0,1,3,1,5,1.0,0.0,0.833333333333333,0,0.638888888888889,0.166666666666667,1.0,1.3,1.0,0.5,0.846153846153846,0.45,12,2.0,6.5,5,1.0,6.0,1,4.83333333333333,7,7,2,3.7,1,NA,0.496,2,0,1,2,1,2,0,1,0,3,1,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,1,1,0,1,1,1,0.693147180559945,0.0,1.09861228866811,1.09861228866811,0.693147180559945,0.0,0.0,1.09861228866811,1.38629436111989,1.94591014905531,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,1,2,1,3,1,1,1,0,1,0,1,0.693147180559945,0.0,0.0,1.09861228866811,1.38629436111989,1.09861228866811,1.38629436111989,1.94591014905531,0,0,3,0.0,1.38629436111989,0.693147180559945,0.0
974,68600,1.01409908246,0,1,5,0,4,1.0,0.166666666666667,0.333333333333333,0.222222222222222,0.472222222222222,0.0,1.0,0.875,0.857142857142857,0.75,0.461538461538462,0.0833333333333333,7,1.0,4.375,5,2.0,3.0,2.33333333333333,3.83333333333333,7,6,3,1.5,1,NA,0.625,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0.693147180559945,0.0,0.0,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,1.09861228866811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.693147180559945,0.0,0.0,0.0,0.0,0.0,0.0,0.693147180559945,0,0,0,0.0,0.0,0.0,0.0
975,59314,1.16056656861,1,0,5,0,5,0.5,0.0,0.0,0.277777777777778,0.361111111111111,0.0,0.8,1.325,1.0,0.0,0.692307692307692,0.3,10,1.0,6.625,4,1.0,1.0,2.66666666666667,3.16666666666667,4,7,0,2.8,1,0.933333333333333,0.6005,3,17,11,10,7,3,9,15,5,12,5,5,0,1,3,1,0,0,0,0,48,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,20,1,17,1,1,1,1,1,1,1,2.484906649788,2.89037175789616,2.39789527279837,1.38629436111989,2.07944154167984,0.0,0.0,3.04452243772342,2.89037175789616,3.89182029811063,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,3,1,44,1,12,1,17,1,1,1,1,1,1,1,2.77258872223978,2.30258509299405,1.79175946922805,1.38629436111989,2.56494935746154,2.56494935746154,2.89037175789616,3.80666248977032,1,0,17,0.0,2.89037175789616,2.07944154167984,0.693147180559945
976,19588,0.841148593217,1,0,7,0,5,1.0,0.0,1.0,0.0833333333333333,0.888888888888889,0.0,0.8,1.1,0.857142857142857,0.0,0.615384615384615,0.266666666666667,9,1.0,5.5,4,1.0,7.0,1.5,6.33333333333333,7,6,0,2.6,1,1,0.435406976744186,2,7,74,370,24,1,3,19,6,356,12,12,0,0,6,3,0,0,0,0,477,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,9,1,394,1,1,1,1,1,1,1,4.31748811353631,2.07944154167984,5.91620206260743,1.09861228866811,3.2188758248682,0.0,0.693147180559945,2.30258509299405,5.97888576490112,6.16961073249146,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6,3,385,1,4,1,362,1,1,1,1,1,1,1,2.99573227355399,1.38629436111989,1.94591014905531,0.693147180559945,5.87773578177964,1.6094379124341,5.89440283426485,5.95583736946483,1,1,394,0.693147180559945,5.97888576490112,3.2188758248682,0.693147180559945
977,38848,0.944298408779,1,0,3,1,4,0.0,0.611111111111111,0.611111111111111,NA,0.5,0.666666666666667,0.4,0.775,0.142857142857143,0.25,0.230769230769231,0.233333333333333,4,5.0,3.875,2,4.66666666666667,4.66666666666667,NA,4,1,1,1,2.4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
978,54466,0.892621120892,1,1,7,1,5,0.0,0.5,0.0,0.694444444444445,NA,0.0,1.0,0.95,0.142857142857143,0.25,0.230769230769231,0.716666666666667,4,1.0,4.75,5,4.0,1.0,5.16666666666667,NA,1,1,1,5.3,1,NA,0.69,1,3,0,0,1,0,3,0,1,0,2,1,1,0,1,0,0,1,0,0,5,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,1,4,1,1,0,0,1,1,0,0,1,0.0,1.38629436111989,0.0,0.693147180559945,0.693147180559945,0.693147180559945,0.0,1.6094379124341,0.693147180559945,1.79175946922805,1.09861228866811,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,2,0,4,1,3,1,1,1,0,0,1,0,1,0,0.0,1.38629436111989,0.693147180559945,0.0,0.0,1.38629436111989,0.693147180559945,1.6094379124341,1,1,0,0.693147180559945,0.0,0.0,1.38629436111989
979,80587,1.17484706674,0,1,6,0,5,0.0,0.333333333333333,0.0,0.861111111111111,0.222222222222222,0.208333333333333,1.0,0.55,0.142857142857143,1.0,0.0,0.566666666666667,1,2.25,2.75,5,3.0,1.0,6.16666666666667,2.33333333333333,1,1,4,4.4,1,NA,0.725111111111111,45,44,27,2,0,46,58,12,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,1,2,1,1,1,1,1,1,0,3.3322045101752,3.80666248977032,1.09861228866811,3.8286413964891,0.0,0.0,0.0,4.49980967033027,1.09861228866811,4.77912349311153,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,104,1,0,0,1,1,1,1,0,0,2.56494935746154,4.07753744390572,0.0,3.85014760171006,0.0,4.65396035015752,0.0,4.76217393479776,0,0,2,0.0,1.09861228866811,0.0,0.0
980,29610,0.892621120892,1,1,4,1,3,0.5,0.0,0.0,0.277777777777778,0.277777777777778,0.0,0.4,1.025,0.571428571428571,0.75,0.384615384615385,0.116666666666667,6,1.0,5.125,2,1.0,1.0,2.66666666666667,2.66666666666667,4,4,3,1.7,1,0.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
